repo_id,repo_url,commit_sha,focal_class,focal_path,test_class,test_path,nloc,max_method_cc,avg_method_cc,sum_method_cc,method_count,public_method_count,complexity_bucket,eligible_for_sampling,selected_type,selection_rank,repo_order_index,class_seed,replacement_of,notes
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,6,470,13915961221418630988,,"Main sampled class (Rank 6, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,7,470,13915961221418630988,,"Main sampled class (Rank 7, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,8,470,13915961221418630988,,"Main sampled class (Rank 8, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,9,470,13915961221418630988,,"Main sampled class (Rank 9, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,10,470,13915961221418630988,,"Main sampled class (Rank 10, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,11,470,13915961221418630988,,"Main sampled class (Rank 11, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,12,470,13915961221418630988,,"Main sampled class (Rank 12, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,ConfigurationIntake,duct/src/main/java/com/salesforce/pyplyn/duct/etl/configuration/ConfigurationIntake.java,ConfigurationIntakeTest,duct/src/test/java/com/salesforce/pyplyn/duct/etl/configuration/ConfigurationIntakeTest.java,84,3,1.75,14,8,4,low,True,main,13,470,13915961221418630988,,"Main sampled class (Rank 13, CC 3)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,ConfigurationIntake,duct/src/main/java/com/salesforce/pyplyn/duct/etl/configuration/ConfigurationIntake.java,ConfigurationIntakeTest,duct/src/test/java/com/salesforce/pyplyn/duct/etl/configuration/ConfigurationIntakeTest.java,84,3,1.75,14,8,4,low,True,main,14,470,13915961221418630988,,"Main sampled class (Rank 14, CC 3)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,SimpleConnectorProvider,duct/src/main/java/com/salesforce/pyplyn/duct/connector/SimpleConnectorProvider.java,SimpleConnectorProviderTest,duct/src/test/java/com/salesforce/pyplyn/duct/connector/SimpleConnectorProviderTest.java,38,2,1.33,4,3,2,low,True,main,15,470,13915961221418630988,,"Main sampled class (Rank 15, CC 2)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,SimpleConnectorProvider,duct/src/main/java/com/salesforce/pyplyn/duct/connector/SimpleConnectorProvider.java,SimpleConnectorProviderTest,duct/src/test/java/com/salesforce/pyplyn/duct/connector/SimpleConnectorProviderTest.java,38,2,1.33,4,3,2,low,True,main,16,470,13915961221418630988,,"Main sampled class (Rank 16, CC 2)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,CollectionUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/CollectionUtils.java,CollectionUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/CollectionUtilsTest.java,50,2,1.07,16,15,14,low,True,backup,1,470,13915961221418630988,,"Backup sampled class (Rank 1, CC 2)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,AbstractRemoteClient,plugin-api/src/main/java/com/salesforce/pyplyn/client/AbstractRemoteClient.java,AbstractRemoteClientTest,plugin-api/src/test/java/com/salesforce/pyplyn/client/AbstractRemoteClientTest.java,188,5,1.65,28,17,6,medium,True,backup,2,470,13915961221418630988,,"Backup sampled class (Rank 2, CC 5)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsRequestSpanCompletionAsyncListener,wingtips-servlet-api/src/main/java/com/nike/wingtips/servlet/WingtipsRequestSpanCompletionAsyncListener.java,WingtipsRequestSpanCompletionAsyncListenerTest,wingtips-servlet-api/src/test/java/com/nike/wingtips/servlet/WingtipsRequestSpanCompletionAsyncListenerTest.java,89,4,1.86,13,7,5,low,True,main,1,485,5756747180299507758,,"Main sampled class (Rank 1, CC 4)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,2,485,5756747180299507758,,"Main sampled class (Rank 2, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,3,485,5756747180299507758,,"Main sampled class (Rank 3, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,4,485,5756747180299507758,,"Main sampled class (Rank 4, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,5,485,5756747180299507758,,"Main sampled class (Rank 5, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,6,485,5756747180299507758,,"Main sampled class (Rank 6, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,7,485,5756747180299507758,,"Main sampled class (Rank 7, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,8,485,5756747180299507758,,"Main sampled class (Rank 8, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,9,485,5756747180299507758,,"Main sampled class (Rank 9, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,10,485,5756747180299507758,,"Main sampled class (Rank 10, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,11,485,5756747180299507758,,"Main sampled class (Rank 11, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,12,485,5756747180299507758,,"Main sampled class (Rank 12, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,13,485,5756747180299507758,,"Main sampled class (Rank 13, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,14,485,5756747180299507758,,"Main sampled class (Rank 14, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,WingtipsToZipkinSpanConverterDefaultImpl,wingtips-zipkin2/src/main/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImpl.java,WingtipsToZipkinSpanConverterDefaultImplTest,wingtips-zipkin2/src/test/java/com/nike/wingtips/zipkin2/util/WingtipsToZipkinSpanConverterDefaultImplTest.java,233,10,4.86,68,14,3,high,True,main,15,485,5756747180299507758,,"Main sampled class (Rank 15, CC 10)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,SpanCustomizingApplicationEventListener,wingtips-jersey2/src/main/java/com/nike/wingtips/jersey2/SpanCustomizingApplicationEventListener.java,SpanCustomizingApplicationEventListenerTest,wingtips-jersey2/src/test/java/com/nike/wingtips/jersey2/SpanCustomizingApplicationEventListenerTest.java,77,9,2.67,16,6,4,high,True,main,16,485,5756747180299507758,,"Main sampled class (Rank 16, CC 9)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,SpanCustomizingApplicationEventListener,wingtips-jersey2/src/main/java/com/nike/wingtips/jersey2/SpanCustomizingApplicationEventListener.java,SpanCustomizingApplicationEventListenerTest,wingtips-jersey2/src/test/java/com/nike/wingtips/jersey2/SpanCustomizingApplicationEventListenerTest.java,77,9,2.67,16,6,4,high,True,main,17,485,5756747180299507758,,"Main sampled class (Rank 17, CC 9)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,SpanCustomizingApplicationEventListener,wingtips-jersey2/src/main/java/com/nike/wingtips/jersey2/SpanCustomizingApplicationEventListener.java,SpanCustomizingApplicationEventListenerTest,wingtips-jersey2/src/test/java/com/nike/wingtips/jersey2/SpanCustomizingApplicationEventListenerTest.java,77,9,2.67,16,6,4,high,True,main,18,485,5756747180299507758,,"Main sampled class (Rank 18, CC 9)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,RequestWithHeadersServletAdapter,wingtips-servlet-api/src/main/java/com/nike/wingtips/servlet/RequestWithHeadersServletAdapter.java,RequestWithHeadersServletAdapterTest,wingtips-servlet-api/src/test/java/com/nike/wingtips/servlet/RequestWithHeadersServletAdapterTest.java,19,2,1.33,4,3,3,low,True,backup,1,485,5756747180299507758,,"Backup sampled class (Rank 1, CC 2)"
57251243,https://github.com/Nike-Inc/wingtips,d78a9303c62507f40f8426b027450bd13f73cc94,DefaultErrorSpanTagger,wingtips-java8/src/main/java/com/nike/wingtips/util/spantagger/DefaultErrorSpanTagger.java,DefaultErrorSpanTaggerTest,wingtips-java8/src/test/java/com/nike/wingtips/util/spantagger/DefaultErrorSpanTaggerTest.java,12,3,3.0,3,1,1,low,True,backup,2,485,5756747180299507758,,"Backup sampled class (Rank 2, CC 3)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,HereAccount,here-oauth-client/src/main/java/com/here/account/oauth2/HereAccount.java,HereAccountTest,here-oauth-client/src/test/java/com/here/account/oauth2/HereAccountTest.java,269,6,2.3,46,20,6,medium,True,main,1,487,14359047030822651540,,"Main sampled class (Rank 1, CC 6)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,2,487,14359047030822651540,,"Main sampled class (Rank 2, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,3,487,14359047030822651540,,"Main sampled class (Rank 3, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,4,487,14359047030822651540,,"Main sampled class (Rank 4, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,5,487,14359047030822651540,,"Main sampled class (Rank 5, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,6,487,14359047030822651540,,"Main sampled class (Rank 6, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,7,487,14359047030822651540,,"Main sampled class (Rank 7, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,8,487,14359047030822651540,,"Main sampled class (Rank 8, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,9,487,14359047030822651540,,"Main sampled class (Rank 9, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,ApacheHttpClientProvider,here-oauth-client/src/main/java/com/here/account/http/apache/ApacheHttpClientProvider.java,ApacheHttpClientProviderTest,here-oauth-client/src/test/java/com/here/account/http/apache/ApacheHttpClientProviderTest.java,276,13,2.36,59,25,18,high,True,main,10,487,14359047030822651540,,"Main sampled class (Rank 10, CC 13)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,FromHereCredentialsIniStream,here-oauth-client/src/main/java/com/here/account/auth/provider/FromHereCredentialsIniStream.java,FromHereCredentialsIniStreamTest,here-oauth-client/src/test/java/com/here/account/auth/provider/FromHereCredentialsIniStreamTest.java,127,11,2.0,26,13,9,high,True,main,11,487,14359047030822651540,,"Main sampled class (Rank 11, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,FromHereCredentialsIniStream,here-oauth-client/src/main/java/com/here/account/auth/provider/FromHereCredentialsIniStream.java,FromHereCredentialsIniStreamTest,here-oauth-client/src/test/java/com/here/account/auth/provider/FromHereCredentialsIniStreamTest.java,127,11,2.0,26,13,9,high,True,main,12,487,14359047030822651540,,"Main sampled class (Rank 12, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,13,487,14359047030822651540,,"Main sampled class (Rank 13, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,14,487,14359047030822651540,,"Main sampled class (Rank 14, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,15,487,14359047030822651540,,"Main sampled class (Rank 15, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,16,487,14359047030822651540,,"Main sampled class (Rank 16, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,17,487,14359047030822651540,,"Main sampled class (Rank 17, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,18,487,14359047030822651540,,"Main sampled class (Rank 18, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,19,487,14359047030822651540,,"Main sampled class (Rank 19, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,20,487,14359047030822651540,,"Main sampled class (Rank 20, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,21,487,14359047030822651540,,"Main sampled class (Rank 21, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,SignatureCalculator,here-oauth-client/src/main/java/com/here/account/auth/SignatureCalculator.java,SignatureCalculatorTest,here-oauth-client/src/test/java/com/here/account/auth/SignatureCalculatorTest.java,239,11,2.25,45,20,6,high,True,main,22,487,14359047030822651540,,"Main sampled class (Rank 22, CC 11)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,GetHereClientCredentialsAccessTokenTutorial,examples/here-oauth-client-example/src/main/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorial.java,GetHereClientCredentialsAccessTokenTutorialTest,examples/here-oauth-client-example/src/test/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorialTest.java,73,8,3.25,13,4,2,medium,True,main,23,487,14359047030822651540,,"Main sampled class (Rank 23, CC 8)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,GetHereClientCredentialsAccessTokenTutorial,examples/here-oauth-client-example/src/main/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorial.java,GetHereClientCredentialsAccessTokenTutorialTest,examples/here-oauth-client-example/src/test/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorialTest.java,73,8,3.25,13,4,2,medium,True,main,24,487,14359047030822651540,,"Main sampled class (Rank 24, CC 8)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,GetHereClientCredentialsAccessTokenTutorial,examples/here-oauth-client-example/src/main/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorial.java,GetHereClientCredentialsAccessTokenTutorialTest,examples/here-oauth-client-example/src/test/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorialTest.java,73,8,3.25,13,4,2,medium,True,main,25,487,14359047030822651540,,"Main sampled class (Rank 25, CC 8)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,GetHereClientCredentialsAccessTokenTutorial,examples/here-oauth-client-example/src/main/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorial.java,GetHereClientCredentialsAccessTokenTutorialTest,examples/here-oauth-client-example/src/test/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorialTest.java,73,8,3.25,13,4,2,medium,True,main,26,487,14359047030822651540,,"Main sampled class (Rank 26, CC 8)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,GetHereClientCredentialsAccessTokenTutorial,examples/here-oauth-client-example/src/main/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorial.java,GetHereClientCredentialsAccessTokenTutorialTest,examples/here-oauth-client-example/src/test/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorialTest.java,73,8,3.25,13,4,2,medium,True,main,27,487,14359047030822651540,,"Main sampled class (Rank 27, CC 8)"
