sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail
21,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/duplicatedvaluescheck.java,DuplicatedValuesCheck,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\39195736\TestClasses_39195736_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/021_39195736_5ebd9ad4/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/DuplicatedValuesCheck_RBL4_5ebd9ad4Test.java:[32,58] cannot find symbol - symbol: method of(org.sonar.plugins.jproperties.api.tree.PropertyTree,org.sonar.plugins.jproperties.api.tree.PropertyTree) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/021_39195736_5ebd9ad4/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/DuplicatedValuesCheck_RBL4_5ebd9ad4Test.java:[45,58] cannot find symbol - symbol: method of(org.sonar.plugins.jproperties.api.tree.PropertyTree,org.sonar.plugins.jproperties.api.tree.PropertyTree) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/021_39195736_5ebd9ad4/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/DuplicatedValuesCheck_RBL4_5ebd9ad4Test.java:[60,58] cannot find symbol - symbol: method of(org.sonar.plugins."
21,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/duplicatedvaluescheck.java,DuplicatedValuesCheck,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\39195736\TestClasses_39195736_evosuite.failed,"class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '39195736' ---- Processing project: 39195736, module: jproperties-checks [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 39195736_jproperties-checks is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the DuplicatedValuesCheck class --//loading maven execution..// Test classes: -Dtest=org.sonar.jproperties.checks.generic.DuplicatedValuesCheck_RBL4_5ebd9ad4Test Package command completed for 39195736_"
22,39195736,39195736:sonar-jproperties-plugin/src/main/java/org/sonar/plugins/jproperties/javapropertiessquidsensor.java,JavaPropertiesSquidSensor,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\39195736\TestClasses_39195736_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/022_39195736_4233fc4a/compiledrepos/39195736/sonar-jproperties-plugin/src/test/java/org/sonar/plugins/jproperties/JavaPropertiesSquidSensor_RBL4_4233fc4aTest.java:[58,59] cannot find symbol - symbol: method of() - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/022_39195736_4233fc4a/compiledrepos/39195736/sonar-jproperties-plugin/src/test/java/org/sonar/plugins/jproperties/JavaPropertiesSquidSensor_RBL4_4233fc4aTest.java:[66,59] cannot find symbol - symbol: method of(org.sonar.api.batch.fs.InputFile) - location: interface java.util.List"
22,39195736,39195736:sonar-jproperties-plugin/src/main/java/org/sonar/plugins/jproperties/javapropertiessquidsensor.java,JavaPropertiesSquidSensor,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\39195736\TestClasses_39195736_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '39195736' ---- Processing project: 39195736, module: sonar-jproperties-plugin [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 39195736_sonar-jproperties-plugin is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the JavaPropertiesSquidSensor class --//l"
25,41547678,41547678:turin-standard-library/src/main/java/turin/relations/onetomanyrelation.java,OneToManyRelation,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/025_41547678_0ba40af0/compiledrepos/41547678/turin-standard-library/src/test/java/turin/relations/OneToManyRelation_RBL4_0ba40af0Test.java:[29,43] cannot find symbol - symbol: class Subset - location: class turin.relations.OneToManyRelation<java.lang.String,java.lang.Integer> - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/025_41547678_0ba40af0/compiledrepos/41547678/turin-standard-library/src/test/java/turin/relations/OneToManyRelation_RBL4_0ba40af0Test.java:[53,9] cannot find symbol - symbol: class ReferenceSingleEndpoint - location: class turin.relations.OneToManyRelation_RBL4_0ba40af0Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/025_41547678_0ba40af0/compiledrepos/41547678/turin-standard-library/src/test/java/turin/relations/OneToManyRelation_RBL4_0ba40af0Test.java:[61,9] cannot find symbol - symbol: class ReferenceMultipleEndpoint - location: class turin.relations.OneToManyRelation_RBL4_0ba40af0Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/025_41547678_0ba40af0/compi"
23,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/hardcodedcredentialscheck.java,HardCodedCredentialsCheck,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\39195736\TestClasses_39195736_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/023_39195736_931043c2/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/HardCodedCredentialsCheck_RBL4_931043c2Test.java:[76,9] invalid method declaration; return type required - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/023_39195736_931043c2/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/HardCodedCredentialsCheck_RBL4_931043c2Test.java:[88,9] invalid method declaration; return type required"
23,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/hardcodedcredentialscheck.java,HardCodedCredentialsCheck,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\39195736\TestClasses_39195736_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '39195736' ---- Processing project: 39195736, module: jproperties-checks [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 39195736_jproperties-checks is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the HardCodedCredentialsCheck class --//loading maven"
24,41547678,41547678:turin-compiler/src/main/java/me/tomassetti/turin/typesystem/voidtypeusage.java,VoidTypeUsage,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/024_41547678_cbda56d1/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/VoidTypeUsage_RBL4_cbda56d1Test.java:[56,34] cannot find symbol - symbol: method getName() - location: variable jvmType of type me.tomassetti.jvm.JvmType - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/024_41547678_cbda56d1/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/VoidTypeUsage_RBL4_cbda56d1Test.java:[68,53] me.tomassetti.turin.symbols.Symbol is abstract; cannot be instantiated"
26,41547678,41547678:turin-compiler/src/main/java/me/tomassetti/turin/typesystem/arraytypeusage.java,ArrayTypeUsage,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/026_41547678_cf9a0032/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/ArrayTypeUsage_RBL4_cf9a0032Test.java:[21,29] cannot find symbol - symbol: class MockTypeUsage - location: class me.tomassetti.turin.typesystem.ArrayTypeUsage_RBL4_cf9a0032Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/026_41547678_cf9a0032/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/ArrayTypeUsage_RBL4_cf9a0032Test.java:[34,66] cannot find symbol - symbol: class MockTypeUsage - location: class me.tomassetti.turin.typesystem.ArrayTypeUsage_RBL4_cf9a0032Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/026_41547678_cf9a0032/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/ArrayTypeUsage_RBL4_cf9a0032Test.java:[65,62] me.tomassetti.turin.symbols.Symbol is abstract; cannot be instantiated - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/026_41547678_cf9a0032/compiledrepos/41547678/turin-compiler/src/test/j"
27,41547678,41547678:turin-compiler/src/main/java/me/tomassetti/turin/typesystem/invokablereferencetypeusage.java,InvokableReferenceTypeUsage,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/027_41547678_9b774e58/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/InvokableReferenceTypeUsage_RBL4_9b774e58Test.java:[134,20] class me.tomassetti.turin.typesystem.InvokableReferenceTypeUsage_RBL4_9b774e58Test is already defined in package me.tomassetti.turin.typesystem - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/027_41547678_9b774e58/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/InvokableReferenceTypeUsage_RBL4_9b774e58Test.java:[156,20] class me.tomassetti.turin.typesystem.InvokableReferenceTypeUsage_RBL4_9b774e58Test.InvokableReferenceTypeUsage_RBL4_9b774e58Test is already defined in class me.tomassetti.turin.typesystem.InvokableReferenceTypeUsage_RBL4_9b774e58Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/027_41547678_9b774e58/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/InvokableReferenceTypeUsage_RBL4_9b774e58Test.java:[160,20] class me.tomassetti.turin.typesystem.InvokableRefe"
28,41547678,41547678:turin-compiler/src/main/java/me/tomassetti/turin/typesystem/primitivetypeusage.java,PrimitiveTypeUsage,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/028_41547678_d8ff3e11/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/PrimitiveTypeUsage_RBL4_d8ff3e11Test.java:[23,68] no suitable method found for replaceTypeVariables(com.google.common.collect.ImmutableList<java.lang.Object>) - method me.tomassetti.turin.typesystem.TypeUsage.<T>replaceTypeVariables(java.util.Map<java.lang.String,T>) is not applicable - (no instance(s) of type variable(s) E exist so that com.google.common.collect.ImmutableList<E> conforms to java.util.Map<java.lang.String,T>) - method me.tomassetti.turin.typesystem.PrimitiveTypeUsage.<T>replaceTypeVariables(java.util.Map<java.lang.String,T>) is not applicable - (no instance(s) of type variable(s) E exist so that com.google.common.collect.ImmutableList<E> conforms to java.util.Map<java.lang.String,T>) - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/028_41547678_d8ff3e11/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/PrimitiveTypeUsage_RBL4_d8ff3e11Test.java:[44,9] cannot find symbol - "
