repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,sample_index,Project,Focal_Class_agone,Test_Class,Focal_Path_agone,Test_Path,Module,Repo_Dir,Compiled_Focal_Path,Synthesized_Test_Rel_Path,Package,Java_Version,Build_Tool_agone,Recipe_Command_Windows,Recipe_Command_Posix,Recipe_ID,repo_exists,focal_exists,recipe_exists,duplicate_class_key,duplicate_focal_path,preflight_status
39195736,https://github.com/racodond/sonar-jproperties-plugin,7a6e8c332e5db8d2a89212fe8defe8b8fdb6c3f6,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/keynamingconventioncheck.java,KeyNamingConventionCheck,jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/KeyNamingConventionCheck.java,2,52,344,4,2,2,6,1.5,maven,.,jproperties-checks,jproperties-checks,maven:jproperties-checks,8,8,main,3,4647f7181e1aa209ccc382019ab62bee5329022ecb2540bb424962e2fb985fee,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/39195736,promoted_before_storage_audit,60,59,39195736,KeyNamingConventionCheck,KeyNamingConventionCheck_RBL4Test_e39f864d,repos/39195736/jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/KeyNamingConventionCheck.java,repos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/KeyNamingConventionCheck_RBL4Test_e39f864d.java,jproperties-checks,D:\A_ThucNghiem\compiledrepos\39195736,D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks\src\main\java\org\sonar\jproperties\checks\generic\KeyNamingConventionCheck.java,jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/KeyNamingConventionCheck_RBL4Test_e39f864d.java,org.sonar.jproperties.checks.generic,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl jproperties-checks -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl jproperties-checks -am clean test-compile",v3:39195736:maven:jproperties-checks,1,1,1,0,0,PASS
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/bigqueryoperator.java,BigQueryOperator,contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/BigQueryOperator.java,5,31,241,5,3,2,6,1.2,maven,.,contrib/flo-bigquery,contrib/flo-bigquery,maven:contrib/flo-bigquery,unknown,8,main,7,842eeb0280fb38d60e16b9250e173b1b858dcf9adb66c9f4d827eabda5c7417b,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,61,60,46450575,BigQueryOperator,BigQueryOperator_RBL4Test_6f1aba76,repos/46450575/contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/BigQueryOperator.java,repos/46450575/contrib/flo-bigquery/src/test/java/com/spotify/flo/contrib/bigquery/BigQueryOperator_RBL4Test_6f1aba76.java,contrib/flo-bigquery,D:\A_ThucNghiem\compiledrepos\46450575,D:\A_ThucNghiem\compiledrepos\46450575\contrib\flo-bigquery\src\main\java\com\spotify\flo\contrib\bigquery\BigQueryOperator.java,contrib/flo-bigquery/src/test/java/com/spotify/flo/contrib/bigquery/BigQueryOperator_RBL4Test_6f1aba76.java,com.spotify.flo.contrib.bigquery,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl contrib/flo-bigquery -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl contrib/flo-bigquery -am clean test-compile",v3:46450575:maven:contrib/flo-bigquery,1,1,1,0,0,PASS
78444970,https://github.com/voho/web,837c9c673caac60d2d8de1647e9d3e08acd70d9a,78444970:examples/structures/src/main/java/ds/stack/arraystack.java,ArrayStack,examples/structures/src/main/java/ds/stack/ArrayStack.java,1,27,146,4,3,2,6,1.5,maven,.,examples/structures,examples/structures,maven:examples/structures,8,8,main,10,b99601a40f5a2518d38d5981bc2800e94d9bb313aaaa2641d4627e10bd6df5d0,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/78444970,promoted_before_storage_audit,62,61,78444970,ArrayStack,ArrayStack_RBL4Test_b8276d51,repos/78444970/examples/structures/src/main/java/ds/stack/ArrayStack.java,repos/78444970/examples/structures/src/test/java/ds/stack/ArrayStack_RBL4Test_b8276d51.java,examples/structures,D:\A_ThucNghiem\compiledrepos\78444970,D:\A_ThucNghiem\compiledrepos\78444970\examples\structures\src\main\java\ds\stack\ArrayStack.java,examples/structures/src/test/java/ds/stack/ArrayStack_RBL4Test_b8276d51.java,ds.stack,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\examples\structures\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/examples/structures/pom.xml"" clean test-compile",v3:78444970:maven:examples/structures,1,1,1,0,0,PASS
98410891,https://github.com/Nexmo/comms-router,4e5656db54be4b22481fe3774c2caeba51bac190,98410891:core/src/main/java/com/softavail/commsrouter/eval/rsqlevaluatorfactory.java,RsqlEvaluatorFactory,core/src/main/java/com/softavail/commsrouter/eval/RsqlEvaluatorFactory.java,12,34,245,5,4,2,7,1.4,maven,.,core,core,maven:core,8,8,main,6,3e25e02291e47b863aac18290ce32416ffe8435efdad89365338c2753c867f67,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/98410891,promoted_before_storage_audit,63,62,98410891,RsqlEvaluatorFactory,RsqlEvaluatorFactory_RBL4Test_fb92d911,repos/98410891/core/src/main/java/com/softavail/commsrouter/eval/RsqlEvaluatorFactory.java,repos/98410891/core/src/test/java/com/softavail/commsrouter/eval/RsqlEvaluatorFactory_RBL4Test_fb92d911.java,core,D:\A_ThucNghiem\compiledrepos\98410891,D:\A_ThucNghiem\compiledrepos\98410891\core\src\main\java\com\softavail\commsrouter\eval\RsqlEvaluatorFactory.java,core/src/test/java/com/softavail/commsrouter/eval/RsqlEvaluatorFactory_RBL4Test_fb92d911.java,com.softavail.commsrouter.eval,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl core -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl core -am clean test-compile",v3:98410891:maven:core,1,1,1,0,0,PASS
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http2/http2settingsframehandler.java,Http2SettingsFrameHandler,http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http2/Http2SettingsFrameHandler.java,4,53,448,5,2,2,7,1.4,maven,.,http-clients/netty-nio-client,http-clients/netty-nio-client,maven:http-clients/netty-nio-client,8,8,main,9,4e90e12d1778207e5c51e27b03f3d13390bf2aa603cd872efc56ac9a7b4184d8,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/95247959,promoted_before_storage_audit,64,63,95247959,Http2SettingsFrameHandler,Http2SettingsFrameHandler_RBL4Test_27231889,repos/95247959/http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http2/Http2SettingsFrameHandler.java,repos/95247959/http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/internal/http2/Http2SettingsFrameHandler_RBL4Test_27231889.java,http-clients/netty-nio-client,D:\A_ThucNghiem\compiledrepos\95247959,D:\A_ThucNghiem\compiledrepos\95247959\http-clients\netty-nio-client\src\main\java\software\amazon\awssdk\http\nio\netty\internal\http2\Http2SettingsFrameHandler.java,http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/internal/http2/Http2SettingsFrameHandler_RBL4Test_27231889.java,software.amazon.awssdk.http.nio.netty.internal.http2,1.8,Maven,"""${REPO_DIR}\mvnw.cmd"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl http-clients/netty-nio-client -am clean test-compile","""${REPO_DIR}/mvnw"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl http-clients/netty-nio-client -am clean test-compile",v3:95247959:maven:http-clients/netty-nio-client,1,1,1,0,0,PASS
97822421,https://github.com/pchudzik/springmock,f08a0a13c1dea1ceb35f462ccaaf51e738f64ef8,97822421:infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/spring/util/applicationcontextwalker.java,ApplicationContextWalker,infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/spring/util/ApplicationContextWalker.java,5,52,428,6,3,2,7,1.1666666666666667,maven,.,infrastructure,infrastructure,maven:infrastructure,8,8,main,6,6c7883eadd04b13398f3f521be3ba1063dbfd1190f2a3179a120b44945ef67fe,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/97822421,promoted_before_storage_audit,65,64,97822421,ApplicationContextWalker,ApplicationContextWalker_RBL4Test_8573e9e6,repos/97822421/infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/spring/util/ApplicationContextWalker.java,repos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/spring/util/ApplicationContextWalker_RBL4Test_8573e9e6.java,infrastructure,D:\A_ThucNghiem\compiledrepos\97822421,D:\A_ThucNghiem\compiledrepos\97822421\infrastructure\src\main\java\com\pchudzik\springmock\infrastructure\spring\util\ApplicationContextWalker.java,infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/spring/util/ApplicationContextWalker_RBL4Test_8573e9e6.java,com.pchudzik.springmock.infrastructure.spring.util,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\infrastructure\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/infrastructure/pom.xml"" clean test-compile",v3:97822421:maven:infrastructure,1,1,1,0,0,PASS
61565876,https://github.com/ljacqu/DependencyInjector,eecb0f51c3f2ae9936c9ff64f486953eb3e48b3d,61565876:injector/src/main/java/ch/jalu/injector/context/resolutioncontext.java,ResolutionContext,injector/src/main/java/ch/jalu/injector/context/ResolutionContext.java,1,42,251,7,6,2,8,1.1428571428571428,maven,.,injector,injector,maven:injector,8,8,main,2,178a0d14059502df43a22fd7e0803095adc6140db1e6512a491664465c2d6b7b,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/61565876,promoted_before_storage_audit,66,65,61565876,ResolutionContext,ResolutionContext_RBL4Test_f0244fa3,repos/61565876/injector/src/main/java/ch/jalu/injector/context/ResolutionContext.java,repos/61565876/injector/src/test/java/ch/jalu/injector/context/ResolutionContext_RBL4Test_f0244fa3.java,injector,D:\A_ThucNghiem\compiledrepos\61565876,D:\A_ThucNghiem\compiledrepos\61565876\injector\src\main\java\ch\jalu\injector\context\ResolutionContext.java,injector/src/test/java/ch/jalu/injector/context/ResolutionContext_RBL4Test_f0244fa3.java,ch.jalu.injector.context,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\injector\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/injector/pom.xml"" clean test-compile",v3:61565876:maven:injector,1,1,1,0,0,PASS
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:core/src/main/java/de/voidnode/trading4j/moneymanagement/standard/defaultmoneymanagement.java,DefaultMoneyManagement,core/src/main/java/de/voidnode/trading4j/moneymanagement/standard/DefaultMoneyManagement.java,4,71,501,8,5,2,9,1.125,maven,.,core,core,maven:core,8,8,main,5,13a6e68a3c69618600760ef401186795cab6c14ebc9ee71cbdae87f5bb17e0c0,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/77481567,promoted_before_storage_audit,67,66,77481567,DefaultMoneyManagement,DefaultMoneyManagement_RBL4Test_047e84e6,repos/77481567/core/src/main/java/de/voidnode/trading4j/moneymanagement/standard/DefaultMoneyManagement.java,repos/77481567/core/src/test/java/de/voidnode/trading4j/moneymanagement/standard/DefaultMoneyManagement_RBL4Test_047e84e6.java,core,D:\A_ThucNghiem\compiledrepos\77481567,D:\A_ThucNghiem\compiledrepos\77481567\core\src\main\java\de\voidnode\trading4j\moneymanagement\standard\DefaultMoneyManagement.java,core/src/test/java/de/voidnode/trading4j/moneymanagement/standard/DefaultMoneyManagement_RBL4Test_047e84e6.java,de.voidnode.trading4j.moneymanagement.standard,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\core\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/core/pom.xml"" clean test-compile",v3:77481567:maven:core,1,1,1,0,0,PASS
98410891,https://github.com/Nexmo/comms-router,4e5656db54be4b22481fe3774c2caeba51bac190,98410891:core/src/main/java/com/softavail/commsrouter/domain/routerobject.java,RouterObject,core/src/main/java/com/softavail/commsrouter/domain/RouterObject.java,2,43,247,8,5,2,9,1.125,maven,.,core,core,maven:core,8,8,main,5,36687e2c727c389e5dd17a6dec2b651e466277ea57a62b3a1cddb50760c13d8f,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/98410891,promoted_before_storage_audit,68,67,98410891,RouterObject,RouterObject_RBL4Test_12e60e04,repos/98410891/core/src/main/java/com/softavail/commsrouter/domain/RouterObject.java,repos/98410891/core/src/test/java/com/softavail/commsrouter/domain/RouterObject_RBL4Test_12e60e04.java,core,D:\A_ThucNghiem\compiledrepos\98410891,D:\A_ThucNghiem\compiledrepos\98410891\core\src\main\java\com\softavail\commsrouter\domain\RouterObject.java,core/src/test/java/com/softavail/commsrouter/domain/RouterObject_RBL4Test_12e60e04.java,com.softavail.commsrouter.domain,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl core -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl core -am clean test-compile",v3:98410891:maven:core,1,1,1,0,0,PASS
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/sharedsdkeventloopgroup.java,SharedSdkEventLoopGroup,http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/SharedSdkEventLoopGroup.java,2,52,343,6,2,2,9,1.5,maven,.,http-clients/netty-nio-client,http-clients/netty-nio-client,maven:http-clients/netty-nio-client,8,8,main,10,4ec55dcd17349d9d19e5ad8888a03c4f0f6738a65ebe1b4265407de6b65be2c8,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/95247959,promoted_before_storage_audit,69,68,95247959,SharedSdkEventLoopGroup,SharedSdkEventLoopGroup_RBL4Test_9e42aa37,repos/95247959/http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/SharedSdkEventLoopGroup.java,repos/95247959/http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/internal/SharedSdkEventLoopGroup_RBL4Test_9e42aa37.java,http-clients/netty-nio-client,D:\A_ThucNghiem\compiledrepos\95247959,D:\A_ThucNghiem\compiledrepos\95247959\http-clients\netty-nio-client\src\main\java\software\amazon\awssdk\http\nio\netty\internal\SharedSdkEventLoopGroup.java,http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/internal/SharedSdkEventLoopGroup_RBL4Test_9e42aa37.java,software.amazon.awssdk.http.nio.netty.internal,1.8,Maven,"""${REPO_DIR}\mvnw.cmd"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl http-clients/netty-nio-client -am clean test-compile","""${REPO_DIR}/mvnw"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl http-clients/netty-nio-client -am clean test-compile",v3:95247959:maven:http-clients/netty-nio-client,1,1,1,0,0,PASS
6437134,https://github.com/dma-enav/e-Navigation,42840b63789a8dee0fa330efb44678417e08d127,6437134:enav-util/src/main/java/dk/dma/enav/util/coordinateconverter.java,CoordinateConverter,enav-util/src/main/java/dk/dma/enav/util/CoordinateConverter.java,4,65,577,5,4,2,9,1.8,maven,.,enav-util,enav-util,maven:enav-util,unknown,8,main,7,9a537a98fbddfd061bdd62e96840a0f887a354d54310992a27d4a90d391ede08,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/6437134,promoted,70,69,6437134,CoordinateConverter,CoordinateConverter_RBL4Test_8d23156c,repos/6437134/enav-util/src/main/java/dk/dma/enav/util/CoordinateConverter.java,repos/6437134/enav-util/src/test/java/dk/dma/enav/util/CoordinateConverter_RBL4Test_8d23156c.java,enav-util,D:\A_ThucNghiem\compiledrepos\6437134,D:\A_ThucNghiem\compiledrepos\6437134\enav-util\src\main\java\dk\dma\enav\util\CoordinateConverter.java,enav-util/src/test/java/dk/dma/enav/util/CoordinateConverter_RBL4Test_8d23156c.java,dk.dma.enav.util,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\enav-util\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/enav-util/pom.xml"" clean test-compile",v3:6437134:maven:enav-util,1,1,1,0,0,PASS
9619226,https://github.com/3pillarlabs/spring-data-simpledb,f1e0eb4e48ec4674d3966e8f5bc04c95031f93ae,9619226:spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/simpledbqueryrunner.java,SimpleDbQueryRunner,spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/SimpleDbQueryRunner.java,4,52,370,9,6,2,10,1.1111111111111112,maven,.,spring-data-simpledb-impl,spring-data-simpledb-impl,maven:spring-data-simpledb-impl,6,8,main,1,0ce2720d8215941b002c47f21e2846a7e7756054be30eb417a8b1c2766cf32a5,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/9619226,promoted_before_storage_audit,71,70,9619226,SimpleDbQueryRunner,SimpleDbQueryRunner_RBL4Test_6778b5de,repos/9619226/spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/SimpleDbQueryRunner.java,repos/9619226/spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/query/SimpleDbQueryRunner_RBL4Test_6778b5de.java,spring-data-simpledb-impl,D:\A_ThucNghiem\compiledrepos\9619226,D:\A_ThucNghiem\compiledrepos\9619226\spring-data-simpledb-impl\src\main\java\org\springframework\data\simpledb\query\SimpleDbQueryRunner.java,spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/query/SimpleDbQueryRunner_RBL4Test_6778b5de.java,org.springframework.data.simpledb.query,1.6,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\spring-data-simpledb-impl\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/spring-data-simpledb-impl/pom.xml"" clean test-compile",v3:9619226:maven:spring-data-simpledb-impl,1,1,1,0,0,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/data/provider/listdataprovider.java,ListDataProvider,server/src/main/java/com/vaadin/data/provider/ListDataProvider.java,9,66,458,9,7,2,11,1.2222222222222223,maven,.,server,server,maven:server,8,8,main,1,0dda7766e63a3a7e556285184ba5115567236065f390ce6f63df421c8ec84ba0,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/6293402,promoted,72,71,6293402,ListDataProvider,ListDataProvider_RBL4Test_d31191e9,repos/6293402/server/src/main/java/com/vaadin/data/provider/ListDataProvider.java,repos/6293402/server/src/test/java/com/vaadin/data/provider/ListDataProvider_RBL4Test_d31191e9.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\data\provider\ListDataProvider.java,server/src/test/java/com/vaadin/data/provider/ListDataProvider_RBL4Test_d31191e9.java,com.vaadin.data.provider,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/directives.java,Directives,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Directives.java,1,50,418,10,7,2,11,1.1,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,8,4d406b8dd41201c71fd2932e7cd42261735433fdf0dfbacfcd59cb4ea4edb81e,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,73,72,558963,Directives,Directives_RBL4Test_38f5b07c,repos/558963/httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Directives.java,repos/558963/httpcache4j-api/src/test/java/org/codehaus/httpcache4j/Directives_RBL4Test_38f5b07c.java,httpcache4j-api,D:\A_ThucNghiem\compiledrepos\558963,D:\A_ThucNghiem\compiledrepos\558963\httpcache4j-api\src\main\java\org\codehaus\httpcache4j\Directives.java,httpcache4j-api/src/test/java/org/codehaus/httpcache4j/Directives_RBL4Test_38f5b07c.java,org.codehaus.httpcache4j,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\httpcache4j-api\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/httpcache4j-api/pom.xml"" clean test-compile",v3:558963:maven:httpcache4j-api,1,1,1,0,0,PASS
98410891,https://github.com/Nexmo/comms-router,4e5656db54be4b22481fe3774c2caeba51bac190,98410891:applications/demo/src/main/java/com/softavail/comms/demo/application/impl/cfg4jconfiguration.java,Cfg4jConfiguration,applications/demo/src/main/java/com/softavail/comms/demo/application/impl/Cfg4jConfiguration.java,4,73,493,11,10,2,12,1.0909090909090908,maven,.,applications/demo,applications/demo,maven:applications/demo,8,8,main,8,646fdd661e24895abb78891441609c61f96678c1425ab01744096916fbe8aa4b,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/98410891,promoted_before_storage_audit,74,73,98410891,Cfg4jConfiguration,Cfg4jConfiguration_RBL4Test_4b1af932,repos/98410891/applications/demo/src/main/java/com/softavail/comms/demo/application/impl/Cfg4jConfiguration.java,repos/98410891/applications/demo/src/test/java/com/softavail/comms/demo/application/impl/Cfg4jConfiguration_RBL4Test_4b1af932.java,applications/demo,D:\A_ThucNghiem\compiledrepos\98410891,D:\A_ThucNghiem\compiledrepos\98410891\applications\demo\src\main\java\com\softavail\comms\demo\application\impl\Cfg4jConfiguration.java,applications/demo/src/test/java/com/softavail/comms/demo/application/impl/Cfg4jConfiguration_RBL4Test_4b1af932.java,com.softavail.comms.demo.application.impl,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl applications/demo -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl applications/demo -am clean test-compile",v3:98410891:maven:applications/demo,1,1,1,0,0,PASS
